;Ementa;Currículo;Disciplina;Turma;Nome da Disciplina;Horas  Aula;Vagas  Ofertadas;Vagas  Ocupadas;Alunos  Especiais;Saldo  Vagas;Pedidos  sem vaga;Horários;Professor;HorasAula;VagasOfertadas;VagasOcupadas;AlunosEspeciais;SaldoVagas;Pedidossem vaga
4756;;;NTR5414;09009C;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Gilberto Veras CaldeiraClaudia SoarLucia Andreia Zanette Ramos ZeniGabriele RockenbachCristine Garcia GabrielMauricio Soares LeiteElizabeth Nappi CorreaJanaina das Neves;324.0;3.0;2.0;0.0;1;
4757;;;NTR5414;09009D;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Gilberto Veras CaldeiraLucia Andreia Zanette Ramos ZeniClaudia SoarGabriele RockenbachMauricio Soares LeiteElizabeth Nappi CorreaJanaina das NevesRayza Dal Molin Cortese;324.0;3.0;2.0;0.0;1;
4758;;;NTR5414;09009E;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Gilberto Veras CaldeiraClaudia SoarLucia Andreia Zanette Ramos ZeniGabriele RockenbachMauricio Soares LeiteJanaina das NevesElizabeth Nappi Correa;324.0;3.0;1.0;0.0;2;
4759;;;NTR5414;09009F;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Claudia SoarLucia Andreia Zanette Ramos ZeniGilberto Veras CaldeiraMauricio Soares LeiteGabriele RockenbachJanaina das NevesRayza Dal Molin CorteseElizabeth Nappi Correa;324.0;3.0;1.0;0.0;2;
4760;;;NTR5414;09009G;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Lucia Andreia Zanette Ramos ZeniGilberto Veras CaldeiraClaudia SoarMauricio Soares LeiteGabriele RockenbachCristine Garcia GabrielJanaina das NevesElizabeth Nappi Correa;324.0;3.0;2.0;0.0;1;
4761;;;NTR5414;09009H;Estágio Supervisionado de Nutrição em Saúde Pública[Reservada Curso]*NUTRIÇÃO;;;;;;;;Lucia Andreia Zanette Ramos ZeniGilberto Veras CaldeiraClaudia SoarGabriele RockenbachMauricio Soares LeiteJanaina das NevesRayza Dal Molin CorteseElizabeth Nappi Correa;324.0;4.0;1.0;0.0;3;
4762;;;NTR5415;09009A;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Maria Cristina MarconMarcela Boro VeirosPaula Lazzarin UggioniSuellen Secchi MartinelliRayza Dal Molin CorteseAna Carolina FernandesGreyce Luci BernardoSuzi Barletto Cavalli;324.0;4.0;4.0;0.0;LOTADA;
4763;;;NTR5415;09009B;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Maria Cristina MarconMarcela Boro VeirosGreyce Luci BernardoPaula Lazzarin UggioniSuellen Secchi MartinelliRayza Dal Molin CorteseAna Carolina FernandesSuzi Barletto CavalliSuzeley Jorge;324.0;3.0;3.0;0.0;LOTADA;
4764;;;NTR5415;09009C;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Marcela Boro VeirosMaria Cristina MarconGreyce Luci BernardoPaula Lazzarin UggioniSuellen Secchi MartinelliRayza Dal Molin CorteseAna Carolina FernandesSuzi Barletto CavalliSuzeley Jorge;324.0;4.0;2.0;0.0;2;
4765;;;NTR5415;09009D;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Marcela Boro VeirosGreyce Luci BernardoMaria Cristina MarconSuellen Secchi MartinelliPaula Lazzarin UggioniAna Carolina FernandesSuzi Barletto CavalliSuzeley Jorge;324.0;4.0;4.0;0.0;LOTADA;
4766;;;NTR5415;09009E;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Marcela Boro VeirosGreyce Luci BernardoMaria Cristina MarconSuellen Secchi MartinelliRayza Dal Molin CorteseAna Carolina FernandesPaula Lazzarin UggioniSuzeley JorgeSuzi Barletto Cavalli;324.0;3.0;3.0;0.0;LOTADA;
4767;;;NTR5415;09009F;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Marcela Boro VeirosGreyce Luci BernardoMaria Cristina MarconSuellen Secchi MartinelliRayza Dal Molin CortesePaula Lazzarin UggioniAna Carolina FernandesSuzi Barletto Cavalli;324.0;3.0;1.0;0.0;2;
4768;;;NTR5415;09009G;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Marcela Boro VeirosMaria Cristina MarconGreyce Luci BernardoSuzeley JorgeRayza Dal Molin CorteseSuellen Secchi MartinelliPaula Lazzarin UggioniAna Carolina FernandesSuzi Barletto Cavalli;324.0;3.0;1.0;0.0;2;
4769;;;NTR5415;09009H;Estágio Supervisionado em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;;Maria Cristina MarconSuzi Barletto CavalliGreyce Luci BernardoRayza Dal Molin CorteseSuellen Secchi MartinelliAna Carolina FernandesPaula Lazzarin Uggioni;324.0;4.0;2.0;0.0;2;
4770;;;NTR5501;05009;Programa de Intercâmbio Acadêmico I[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;0.0;2.0;2.0;0.0;LOTADA;
4771;;;NTR5502;06009;Programa de Intercâmbio Acadêmico II[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;0.0;2.0;0.0;0.0;2;
4772;;;NTR5503;07009;Programa de Intercâmbio Acadêmico III[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;0.0;2.0;0.0;0.0;2;
4773;;;NTR5504;08009;Programa de Intercâmbio Acadêmico IV[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;0.0;2.0;0.0;0.0;2;
4774;;;NTR5600;01009A;Cultura, Consumo e Padrões Alimentares[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0820-3 / EF1-EFI203;Brunna Cristina Bremer BoaventuraElizabeth Nappi CorreaMauricio Soares Leite;54.0;12.0;12.0;0.0;LOTADA;
4775;;;NTR5600;01009B;Cultura, Consumo e Padrões Alimentares[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0820-3 / EF1-EFI203;Fernanda HansenElizabeth Nappi CorreaMauricio Soares Leite;54.0;12.0;12.0;0.0;LOTADA;
4776;;;NTR5600;01009C;Cultura, Consumo e Padrões Alimentares[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0820-3 / EF1-EFI203;Elizabeth Nappi CorreaAna Paula Gines GeraldoMauricio Soares Leite;54.0;12.0;11.0;0.0;1;
4777;;;NTR5600;01009D;Cultura, Consumo e Padrões Alimentares[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0820-3 / EF1-EFI203;Elizabeth Nappi CorreaMauricio Soares Leite;54.0;12.0;12.0;0.0;LOTADA;
4778;;;NTR5600;01009E;Cultura, Consumo e Padrões Alimentares[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0820-3 / EF1-EFI203;Elizabeth Nappi CorreaMauricio Soares Leite;54.0;12.0;5.0;0.0;7;
4779;;;NTR5604;03009A;Avaliação Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1330-4 / CCS-CCS908;Mauricio Soares LeiteYara Maria Franco MorenoElisabeth WazlawikLucia Andreia Zanette Ramos ZeniElizabeth Nappi Correa;72.0;11.0;11.0;0.0;LOTADA;
4780;;;NTR5604;03009B;Avaliação Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1330-4 / CCS-CCS908;Mauricio Soares LeiteYara Maria Franco MorenoElisabeth WazlawikLucia Andreia Zanette Ramos ZeniRayza Dal Molin Cortese;72.0;11.0;11.0;0.0;LOTADA;
4781;;;NTR5604;03009C;Avaliação Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1330-4 / CCS-CCS908;Mauricio Soares LeiteYara Maria Franco MorenoElisabeth WazlawikLucia Andreia Zanette Ramos ZeniRayza Dal Molin Cortese;72.0;11.0;11.0;0.0;LOTADA;
4782;;;NTR5604;03009D;Avaliação Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1330-4 / CCS-CCS908;Mauricio Soares LeiteYara Maria Franco MorenoElisabeth WazlawikLucia Andreia Zanette Ramos ZeniRayza Dal Molin Cortese;72.0;11.0;8.0;0.0;3;
4783;;;NTR5604;03009E;Avaliação Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1330-4 / CCS-CCS908;Mauricio Soares LeiteYara Maria Franco MorenoElisabeth WazlawikLucia Andreia Zanette Ramos ZeniElizabeth Nappi Correa;72.0;11.0;4.0;0.0;7;
4784;;;NTR5611;05009A;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Suellen Secchi MartinelliRayza Dal Molin CorteseMarcela Boro VeirosSuzi Barletto Cavalli;108.0;7.0;7.0;0.0;LOTADA;2.0
4785;;;NTR5611;05009B;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Suellen Secchi MartinelliGreyce Luci BernardoRayza Dal Molin CorteseSuzeley JorgePaula Lazzarin UggioniAna Carolina Fernandes;108.0;7.0;7.0;0.0;LOTADA;
4786;;;NTR5611;05009C;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Suellen Secchi MartinelliGreyce Luci BernardoRayza Dal Molin CorteseSuzeley JorgePaula Lazzarin UggioniAna Carolina Fernandes;108.0;7.0;7.0;0.0;LOTADA;1.0
4787;;;NTR5611;05009D;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Greyce Luci BernardoSuellen Secchi MartinelliRayza Dal Molin CortesePaula Lazzarin UggioniAna Carolina Fernandes;108.0;7.0;7.0;0.0;LOTADA;
4788;;;NTR5611;05009E;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Greyce Luci BernardoSuellen Secchi MartinelliRayza Dal Molin CorteseSuzeley JorgePaula Lazzarin UggioniAna Carolina Fernandes;108.0;7.0;7.0;0.0;LOTADA;
4789;;;NTR5611;05009F;Gestão em Unidades de Alimentação e Nutrição[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1330-2 / CCS-CCS9245.0820-4 / CCS-CCS915;Greyce Luci BernardoSuellen Secchi MartinelliRayza Dal Molin CorteseSuzeley JorgePaula Lazzarin UggioniAna Carolina Fernandes;108.0;7.0;7.0;0.0;LOTADA;
4790;;;NTR5612;05009;Seminário Integrador I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1330-1 / EF1-EFI204;Paula Lazzarin Uggioni;18.0;63.0;43.0;0.0;20;
4791;;;NTR5617;07009A;Dietoterapia I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.0820-3 / CCS-CCS9274.1420-3 / CCS-CCS927;Yara Maria Franco MorenoErasmo Benicio Santos de Moraes TrindadeDebora Kurrle Rieger VenskeAmanda Bagolin do NascimentoGiovanna Medeiros Rataichesck FiatesElisabeth WazlawikLuciana da Conceição AntunesJúlia Dubois Moreira;108.0;13.0;13.0;0.0;LOTADA;
4792;;;NTR5617;07009B;Dietoterapia I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.0820-3 / CCS-CCS9274.1420-3 / CCS-CCS927;Erasmo Benicio Santos de Moraes TrindadeDebora Kurrle Rieger VenskeYara Maria Franco MorenoGiovanna Medeiros Rataichesck FiatesElisabeth WazlawikLuciana da Conceição AntunesAmanda Bagolin do NascimentoJúlia Dubois Moreira;108.0;13.0;13.0;0.0;LOTADA;
4793;;;NTR5617;07009C;Dietoterapia I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.0820-3 / CCS-CCS9275.1420-3 / CCS-CCS924;Erasmo Benicio Santos de Moraes TrindadeDebora Kurrle Rieger VenskeYara Maria Franco MorenoGiovanna Medeiros Rataichesck FiatesElisabeth WazlawikLuciana da Conceição AntunesAmanda Bagolin do NascimentoJúlia Dubois Moreira;108.0;13.0;12.0;0.0;1;
4794;;;NTR5617;07009D;Dietoterapia I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.0820-3 / CCS-CCS9275.1420-3 / CCS-CCS924;Erasmo Benicio Santos de Moraes TrindadeYara Maria Franco MorenoDebora Kurrle Rieger VenskeGiovanna Medeiros Rataichesck FiatesElisabeth WazlawikLuciana da Conceição AntunesAmanda Bagolin do NascimentoJúlia Dubois Moreira;108.0;13.0;2.0;0.0;11;
4795;;;NTR5618;07009;Seminário Integrador III[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1100-1 / CCS-CCS910;Júlia Dubois MoreiraLuciana da Conceição Antunes;18.0;46.0;40.0;0.0;6;
4796;;;NTR5619;07009A;Nutrição Experimental I[Reservada Curso]*NUTRIÇÃO;;;;;;;2.0910-3 / CCS-912A;Fernanda HansenLetícia Carina Ribeiro da Silva;54.0;22.0;19.0;0.0;3;
4797;;;NTR5619;07009B;Nutrição Experimental I[Reservada Curso]*NUTRIÇÃO;;;;;;;5.0910-3 / CCS-CCS918;Fernanda HansenLetícia Carina Ribeiro da Silva;54.0;22.0;17.0;0.0;5;
4798;;;NTR5624;01009A;Introdução à Segurança Alimentar e Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;6.0820-4 / CCS-CCS915;Amanda Bagolin do NascimentoClaudia SoarFrancieli CembranelRayza Dal Molin CorteseJanaina das Neves;72.0;12.0;12.0;0.0;LOTADA;
4799;;;NTR5624;01009B;Introdução à Segurança Alimentar e Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;6.0820-4 / CCS-CCS915;Amanda Bagolin do NascimentoClaudia SoarFrancieli CembranelJanaina das NevesSuellen Secchi Martinelli;72.0;12.0;12.0;0.0;LOTADA;
4800;;;NTR5624;01009C;Introdução à Segurança Alimentar e Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;6.0820-4 / CCS-CCS915;Amanda Bagolin do NascimentoClaudia SoarJanaina das NevesFrancieli CembranelSuellen Secchi Martinelli;72.0;12.0;11.0;0.0;1;
4801;;;NTR5624;01009D;Introdução à Segurança Alimentar e Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;6.0820-4 / CCS-CCS915;Amanda Bagolin do NascimentoDebora Kurrle Rieger VenskeClaudia SoarJanaina das NevesSuellen Secchi Martinelli;72.0;12.0;12.0;0.0;LOTADA;
4802;;;NTR5624;01009E;Introdução à Segurança Alimentar e Nutricional[Reservada Curso]*NUTRIÇÃO;;;;;;;6.0820-4 / CCS-CCS915;Amanda Bagolin do NascimentoDebora Kurrle Rieger VenskeClaudia SoarJanaina das NevesSuellen Secchi Martinelli;72.0;12.0;10.0;0.0;2;
4803;;;NTR5627;05009A;Nutrição e Cálculo de Dietas nos Ciclos de Vida I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1010-2 / CCS-CCS9164.1420-4 / CCS-CCS924;Ana Paula Gines GeraldoBrunna Cristina Bremer BoaventuraFrancilene Gracieli Kunradi VieiraPatricia de Fragas HinnigFrancieli CembranelLetícia Carina Ribeiro da Silva;108.0;10.0;10.0;0.0;LOTADA;
4804;;;NTR5627;05009B;Nutrição e Cálculo de Dietas nos Ciclos de Vida I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1010-2 / CCS-CCS9164.1420-4 / CCS-CCS924;Ana Paula Gines GeraldoBrunna Cristina Bremer BoaventuraFrancilene Gracieli Kunradi VieiraPatricia de Fragas HinnigFrancieli CembranelLetícia Carina Ribeiro da Silva;108.0;10.0;10.0;0.0;LOTADA;
4805;;;NTR5627;05009C;Nutrição e Cálculo de Dietas nos Ciclos de Vida I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1010-2 / CCS-CCS9165.1330-4 / CCS-CCS921;Ana Paula Gines GeraldoFrancilene Gracieli Kunradi VieiraBrunna Cristina Bremer BoaventuraPatricia de Fragas HinnigLetícia Carina Ribeiro da SilvaFrancieli Cembranel;108.0;10.0;10.0;0.0;LOTADA;
4806;;;NTR5627;05009D;Nutrição e Cálculo de Dietas nos Ciclos de Vida I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1010-2 / CCS-CCS9165.1330-4 / CCS-CCS921;Ana Paula Gines GeraldoFrancilene Gracieli Kunradi VieiraBrunna Cristina Bremer BoaventuraPatricia de Fragas HinnigLetícia Carina Ribeiro da SilvaFrancieli Cembranel;108.0;10.0;9.0;0.0;1;
4807;;;NTR5627;05009E;Nutrição e Cálculo de Dietas nos Ciclos de Vida I[Reservada Curso]*NUTRIÇÃO;;;;;;;4.1010-2 / CCS-CCS9165.1330-4 / CCS-CCS921;Ana Paula Gines GeraldoFrancilene Gracieli Kunradi VieiraBrunna Cristina Bremer BoaventuraPatricia de Fragas HinnigLetícia Carina Ribeiro da SilvaFrancieli Cembranel;108.0;10.0;1.0;0.0;9;
4808;;;NTR5629;07009A;Fisiopatologia da Nutrição I[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1420-4 / CCS-912A;Júlia Dubois MoreiraGiovanna Medeiros Rataichesck FiatesLuciana da Conceição AntunesElisabeth WazlawikErasmo Benicio Santos de Moraes TrindadeAmanda Bagolin do NascimentoDebora Kurrle Rieger VenskeYara Maria Franco Moreno;72.0;13.0;13.0;0.0;LOTADA;
4809;;;NTR5629;07009B;Fisiopatologia da Nutrição I[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1420-4 / CCS-912A;Júlia Dubois MoreiraGiovanna Medeiros Rataichesck FiatesLuciana da Conceição AntunesElisabeth WazlawikAmanda Bagolin do NascimentoErasmo Benicio Santos de Moraes TrindadeDebora Kurrle Rieger VenskeYara Maria Franco Moreno;72.0;13.0;13.0;0.0;LOTADA;
4810;;;NTR5629;07009C;Fisiopatologia da Nutrição I[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1420-4 / CCS-912A;Giovanna Medeiros Rataichesck FiatesLuciana da Conceição AntunesJúlia Dubois MoreiraElisabeth WazlawikAmanda Bagolin do NascimentoErasmo Benicio Santos de Moraes TrindadeDebora Kurrle Rieger VenskeYara Maria Franco Moreno;72.0;13.0;11.0;0.0;2;
4811;;;NTR5629;07009D;Fisiopatologia da Nutrição I[Reservada Curso]*NUTRIÇÃO;;;;;;;2.1420-4 / CCS-912A;Giovanna Medeiros Rataichesck FiatesYara Maria Franco MorenoLuciana da Conceição AntunesJúlia Dubois MoreiraElisabeth WazlawikDebora Kurrle Rieger VenskeAmanda Bagolin do NascimentoErasmo Benicio Santos de Moraes Trindade;72.0;13.0;3.0;0.0;10;
4812;;;NTR5631;07009;Desenvolvimento do Trabalho de Conclusão de Curso I[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;36.0;43.0;21.0;0.0;22;
4813;;;NTR5632;07009;Desenvolvimento do Trabalho de Conclusão de Curso II[Reservada Curso]*NUTRIÇÃO;;;;;;;;Professor Não Informado;36.0;20.0;13.0;0.0;7;
4814;;;NTR5633;07009A;Nutrição e exercício físico[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1420-3 / CCS-CCS912;Fernanda HansenBrunna Cristina Bremer Boaventura;54.0;20.0;19.0;0.0;1;
4815;;;NTR5633;07009B;Nutrição e exercício físico[Reservada Curso]*NUTRIÇÃO;;;;;;;3.1420-2 / CCS-CCS9123.1710-1 / CCS-CCS912;Fernanda HansenBrunna Cristina Bremer Boaventura;54.0;21.0;10.0;0.0;11;
4816;;;OCN7012;05333A;Geoquímica Orgânica*OCEANOGRAFIA;;;;;;;4.1010-2 / AUX-ALOCAR6.0820-2 / AUX-ALOCAR;Sarah Karoline Rodrigues;72.0;15.0;8.0;0.0;7;
4817;;;OCN7012;05333B;Geoquímica Orgânica*OCEANOGRAFIA;;;;;;;4.1010-2 / AUX-ALOCAR6.1010-2 / AUX-ALOCAR;Sarah Karoline Rodrigues;72.0;15.0;8.0;0.0;7;
4818;;;OCN7014;07333;Recursos Minerais Marinhos*OCEANOGRAFIA;;;;;;;3.0820-2 / AUX-ALOCAR5.0820-2 / AUX-ALOCAR;Pedro de Souza Pereira;72.0;20.0;13.0;0.0;7;
4819;;;OCN7016;07333;Prática de Extensão*OCEANOGRAFIA;;;;;;;6.1330-4 / AUX-ALOCAR;Marinez Eymael Garcia Scherer;72.0;20.0;20.0;0.0;LOTADA;
4820;;;OCN7018;07333;Metodologia Científica*OCEANOGRAFIA;;;;;;;3.1510-2 / AUX-ALOCAR5.1510-2 / EF1-EFI505;Jarbas Bonetti Filho;72.0;20.0;12.0;0.0;8;
4821;;;OCN7021;09333;Trabalho de Conclusão do Curso I*OCEANOGRAFIA;;;;;;;3.1330-2 / AUX-ALOCAR;Carla Van Der Haagen Custodio Bonetti;180.0;20.0;2.0;0.0;18;
4822;;;OCN7022;10333;Trabalho de Conclusão de Curso II*OCEANOGRAFIA;;;;;;;3.1330-2 / AUX-ALOCAR;Carla Van Der Haagen Custodio Bonetti;180.0;20.0;12.0;0.0;8;
4823;;;OCN7027;01333;Introdução à Oceanografia*OCEANOGRAFIA;;;;;;;2.1330-2 / AUX-ALOCAR;Sarah Karoline Rodrigues;36.0;32.0;32.0;0.0;LOTADA;5.0
4824;;;OCN7031;09333;Embarque Obrigatório*OCEANOGRAFIA;;;;;;;;Sarah Karoline RodriguesPedro de Souza Pereira;120.0;20.0;20.0;0.0;LOTADA;
4825;;;OCN7041;03333;Oceanografia Física Descritiva*OCEANOGRAFIA;;;;;;;3.1330-2 / AUX-ALOCAR5.1330-2 / AUX-ALOCAR;Antônio Fernando Harter Fetter Filho;72.0;30.0;17.0;0.0;13;
4826;;;OCN7042;05333;Fenômeno de Transporte*OCEANOGRAFIA;;;;;;;2.1420-2 / AUX-ALOCAR4.1420-2 / AUX-ALOCAR;Felipe Mendonça Pimenta;72.0;30.0;17.0;0.0;13;
4827;;;OCN7043;05333;Interação Oceano Atmosfera*OCEANOGRAFIA;;;;;;;3.0820-2 / AUX-ALOCAR4.0820-2 / AUX-ALOCAR;Regina Rodrigues Rodrigues;72.0;30.0;9.0;0.0;21;
4828;;;OCN7045;07333;Ondas e Marés*OCEANOGRAFIA;;;;;;;3.1010-2 / AUX-ALOCAR4.1010-2 / AUX-ALOCAR;Antônio Fernando Harter Fetter Filho;72.0;20.0;20.0;0.0;LOTADA;
4829;;;OCN7046;08333;Hidrodinâmica Costeira e Estuarina*OCEANOGRAFIA;;;;;;;3.1420-2 / AUX-ALOCAR5.1420-2 / AUX-ALOCAR;Felipe Mendonça Pimenta;72.0;15.0;6.0;0.0;9;
4830;;;OCN7103;05333;Sedimentologia Marinha*OCEANOGRAFIA;;;;;;;3.1330-2 / AUX-ALOCAR5.1330-2 / EF1-EFI502;Jarbas Bonetti Filho;72.0;30.0;26.0;0.0;4;
4831;;;OCN7108;03333A;Análise de Dados Oceanográficos*OCEANOGRAFIA;;;;;;;3.1010-2 / CCB-INFCCB5.0820-2 / CCB-INFCCB;Carla Van Der Haagen Custodio Bonetti;72.0;15.0;15.0;0.0;LOTADA;1.0
4832;;;OCN7941;09333;Tópicos Especiais em Oceanografia II*OCEANOGRAFIA;;;;;;;3.1330-2 / AUX-ALOCAR5.1330-2 / AUX-ALOCAR;Marinez Eymael Garcia Scherer;72.0;30.0;3.0;0.0;27;
4833;;;ODT7000;02104;Biossegurança Aplicada á Odontologia*ODONTOLOGIA;;;;;;;2.1010-2 / CCS-CCS901;Ana Maria Hecke AlvesRicardo de Souza Vieira;36.0;50.0;50.0;0.0;LOTADA;2.0
4834;;;ODT7001;08104;Odontologia para Pacientes com Necessidades Especiais*ODONTOLOGIA;;;;;;;5.0730-2 / CCS-CCS910;Etiene de Andrade MunhozAlessandra Rodrigues de Camargo;36.0;50.0;44.0;0.0;6;
4835;;;ODT7002;04104;Estomatologia*ODONTOLOGIA;;;;;;;2.0730-3 / CCS-CCS911;Etiene de Andrade MunhozAlessandra Rodrigues de Camargo;54.0;52.0;52.0;0.0;LOTADA;1.0
4836;;;ODT7004;04104;Ergonomia Aplicada à Odontologia*ODONTOLOGIA;;;;;;;3.0910-2 / CCS-CCS908;Dayane Machado Ribeiro;36.0;52.0;50.0;0.0;2;
4837;;;ODT7005;05104;Endodontia Pré-Clínica*ODONTOLOGIA;;;;;;;3.1330-4 / CCS-CCS9115.1330-4 / CCS-CCS911;Eduardo Antunes BortoluzziAna Maria Hecke AlvesLucas da Fonseca Roberti GarciaCleonice da Silveira TeixeiraThais Mageste DuqueWilson Tadeu Felippe;144.0;43.0;43.0;0.0;LOTADA;
4838;;;ODT7006;05104;Dentística Pré-Clínica*ODONTOLOGIA;;;;;;;2.1330-4 / CCS-CCS9154.1330-4 / CCS-CCS911;Sheila Cristina Stolf CupaniSylvio Monteiro JuniorRenata Gondo MachadoMarcio CorreaVanessa Carla RuschelCarolina da Luz BaratieriBeatriz Álvares Cabral de BarrosGuilherme Carpena LopesJussara Karina Bernardon;144.0;43.0;41.0;0.0;2;
4839;;;ODT7007;06104;Prótese Total - Pré-Clínica*ODONTOLOGIA;;;;;;;2.0730-5 / CCS-CCS909;Thais Marques Simek Vega GonçalvesLuis André Mendonça MezzomoAnalucia Gebler PhilippiFlaviane Renó Gonzaga Silva;90.0;43.0;43.0;0.0;LOTADA;
4840;;;ODT7008;06104;Prótese Parcial - Pré-Clínica*ODONTOLOGIA;;;;;;;3.0730-2 / CCS-CCS9185.0730-5 / AUX-ALOCAR;Elisa OderichLuis Leonildo BoffCláudia Ângela Maziero VolpatoDiego Klee de VasconcellosSilvana Batalha Silva;126.0;43.0;42.0;0.0;1;
4841;;;ODT7009;06104;Clínica I*ODONTOLOGIA;;;;;;;3.1330-4 / CCS-CCS9104.1330-4 / CCS-CCS9016.1330-4 / CCS-CCS901;Marcio CorreaMaynara Schlickmann de FreitasBeatriz Álvares Cabral de BarrosWilson Tadeu FelippeSylvio Monteiro JuniorEtiene de Andrade MunhozGlaucia Santos ZimmermannVanessa Carla RuschelRubens Rodrigues FilhoThais Mageste DuqueRenata Gondo MachadoAriadne Cristiane Cabral da CruzCarolina da Luz Baratieri;216.0;43.0;41.0;0.0;2;
4842;;;ODT7010;07104;Ortodontia*ODONTOLOGIA;;;;;;;3.1100-1 / CCS-CCS9016.0730-5 / CCS-CCS922;Gerson Luiz Ulema RibeiroCarolina da Luz BaratieriDaltro Eneas RitterRoberto RochaCarla D Agostini Derech Nunes;108.0;50.0;49.0;0.0;1;
4843;;;ODT7011;07104;Clínica II*ODONTOLOGIA;;;;;;;2.0730-1 / CCS-CCS9102.1330-4 / CCS-CCS9063.0730-3 / CCS-CCS9075.0730-4 / CCS-CCS916;Ariadne Cristiane Cabral da CruzLucas da Fonseca Roberti GarciaCleonice da Silveira TeixeiraEtiene de Andrade MunhozLuis André Mendonça MezzomoThais Mageste DuqueMarcelo Carvalho ChainJussara Karina BernardonAnalucia Gebler PhilippiSheila Cristina Stolf CupaniEduardo Antunes BortoluzziCharles MarinMarcio CorreaFlaviane Renó Gonzaga SilvaHumberto Cherem Mendes de SouzaThais Marques Simek Vega Gonçalves;216.0;50.0;46.0;0.0;4;
